"date","datatype","station","value","fl_m","fl_q","fl_so","fl_t","siteID"
"2014-08-20","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-08-21","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-08-22","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-08-23","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-08-24","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-08-25","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-08-26","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-08-27","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-08-28","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-08-29","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-08-30","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-08-31","PRCP","USC00015658",25,NA,"","7",700,"TALL"
"2014-09-01","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-02","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-03","PRCP","USC00015658",18,NA,"","7",700,"TALL"
"2014-09-04","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-05","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-06","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-07","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-08","PRCP","USC00015658",107,NA,"","7",700,"TALL"
"2014-09-09","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-10","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-11","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-12","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-13","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-14","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-15","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-16","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-17","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-18","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-19","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-20","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-21","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-22","PRCP","USC00015658",43,NA,"","7",700,"TALL"
"2014-09-23","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-24","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-25","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-26","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-27","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-28","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-29","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-09-30","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-01","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-02","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-03","PRCP","USC00015658",399,NA,"","7",700,"TALL"
"2014-10-04","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-05","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-06","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-07","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-08","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-09","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-10","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-11","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-12","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-13","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-14","PRCP","USC00015658",445,NA,"","7",700,"TALL"
"2014-10-15","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-16","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-17","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-18","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-19","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-20","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-21","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-22","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-23","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-24","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-25","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-26","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-27","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-28","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-29","PRCP","USC00015658",135,NA,"","7",700,"TALL"
"2014-10-30","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-10-31","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-01","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-02","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-03","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-04","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-05","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-06","PRCP","USC00015658",38,NA,"","7",700,"TALL"
"2014-11-07","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-08","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-09","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-10","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-11","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-12","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-13","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-14","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-15","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-16","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-17","PRCP","USC00015658",1224,NA,"","7",700,"TALL"
"2014-11-18","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-19","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-20","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-21","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-22","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-23","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-24","PRCP","USC00015658",51,NA,"","7",700,"TALL"
"2014-11-25","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-26","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-27","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-28","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-29","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-11-30","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-01","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-02","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-03","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-04","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-05","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-06","PRCP","USC00015658",99,NA,"","7",700,"TALL"
"2014-12-07","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-08","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-09","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-10","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-11","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-12","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-13","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-14","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-15","PRCP","USC00015658",20,NA,"","7",700,"TALL"
"2014-12-16","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-17","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-18","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-19","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-20","PRCP","USC00015658",99,NA,"","7",700,"TALL"
"2014-12-21","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-22","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-23","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-24","PRCP","USC00015658",881,NA,"","7",700,"TALL"
"2014-12-25","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-26","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-27","PRCP","USC00015658",117,NA,"","7",700,"TALL"
"2014-12-28","PRCP","USC00015658",889,NA,"","7",700,"TALL"
"2014-12-29","PRCP","USC00015658",51,NA,"","7",700,"TALL"
"2014-12-30","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2014-12-31","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-01","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-02","PRCP","USC00015658",226,NA,"","7",700,"TALL"
"2015-01-03","PRCP","USC00015658",170,NA,"","7",700,"TALL"
"2015-01-04","PRCP","USC00015658",1016,NA,"","7",700,"TALL"
"2015-01-05","PRCP","USC00015658",89,NA,"","7",700,"TALL"
"2015-01-06","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-07","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-08","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-09","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-10","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-11","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-12","PRCP","USC00015658",10,NA,"","7",700,"TALL"
"2015-01-13","PRCP","USC00015658",213,NA,"","7",700,"TALL"
"2015-01-14","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-15","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-16","PRCP","USC00015658",5,NA,"","7",700,"TALL"
"2015-01-17","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-18","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-19","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-20","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-21","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-22","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-23","PRCP","USC00015658",254,NA,"","7",700,"TALL"
"2015-01-24","PRCP","USC00015658",25,NA,"","7",700,"TALL"
"2015-01-25","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-26","PRCP","USC00015658",20,NA,"","7",700,"TALL"
"2015-01-27","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-28","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-29","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-30","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-01-31","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-01","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-02","PRCP","USC00015658",109,NA,"","7",700,"TALL"
"2015-02-03","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-04","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-05","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-06","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-07","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-08","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-09","PRCP","USC00015658",15,NA,"","7",700,"TALL"
"2015-02-10","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-11","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-12","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-13","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-14","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-15","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-16","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-17","PRCP","USC00015658",236,NA,"","7",700,"TALL"
"2015-02-18","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-19","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-20","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-21","PRCP","USC00015658",3,NA,"","7",700,"TALL"
"2015-02-22","PRCP","USC00015658",478,NA,"","7",700,"TALL"
"2015-02-23","PRCP","USC00015658",51,NA,"","7",700,"TALL"
"2015-02-24","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-25","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-26","PRCP","USC00015658",213,NA,"","7",700,"TALL"
"2015-02-27","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-02-28","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-01","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-02","PRCP","USC00015658",76,NA,"","7",700,"TALL"
"2015-03-03","PRCP","USC00015658",10,NA,"","7",700,"TALL"
"2015-03-04","PRCP","USC00015658",5,NA,"","7",700,"TALL"
"2015-03-05","PRCP","USC00015658",127,NA,"","7",700,"TALL"
"2015-03-06","PRCP","USC00015658",41,NA,"","7",700,"TALL"
"2015-03-07","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-08","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-09","PRCP","USC00015658",3,NA,"","7",700,"TALL"
"2015-03-10","PRCP","USC00015658",46,NA,"","7",700,"TALL"
"2015-03-11","PRCP","USC00015658",201,NA,"","7",700,"TALL"
"2015-03-12","PRCP","USC00015658",5,NA,"","7",700,"TALL"
"2015-03-13","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-14","PRCP","USC00015658",5,NA,"","7",700,"TALL"
"2015-03-15","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-16","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-17","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-18","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-19","PRCP","USC00015658",79,NA,"","7",700,"TALL"
"2015-03-20","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-21","PRCP","USC00015658",81,NA,"","7",700,"TALL"
"2015-03-22","PRCP","USC00015658",244,NA,"","7",700,"TALL"
"2015-03-23","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-24","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-25","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-26","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-27","PRCP","USC00015658",5,NA,"","7",700,"TALL"
"2015-03-28","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-29","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-03-30","PRCP","USC00015658",53,NA,"","7",700,"TALL"
"2015-03-31","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-01","PRCP","USC00015658",8,NA,"","7",700,"TALL"
"2015-04-02","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-03","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-04","PRCP","USC00015658",206,NA,"","7",700,"TALL"
"2015-04-05","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-06","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-07","PRCP","USC00015658",213,NA,"","7",700,"TALL"
"2015-04-08","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-09","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-10","PRCP","USC00015658",25,NA,"","7",700,"TALL"
"2015-04-11","PRCP","USC00015658",76,NA,"","7",700,"TALL"
"2015-04-12","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-13","PRCP","USC00015658",64,NA,"","7",700,"TALL"
"2015-04-14","PRCP","USC00015658",69,NA,"","7",700,"TALL"
"2015-04-15","PRCP","USC00015658",13,NA,"","7",700,"TALL"
"2015-04-16","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-17","PRCP","USC00015658",480,NA,"","7",700,"TALL"
"2015-04-18","PRCP","USC00015658",79,NA,"","7",700,"TALL"
"2015-04-19","PRCP","USC00015658",434,NA,"","7",700,"TALL"
"2015-04-20","PRCP","USC00015658",51,NA,"","7",700,"TALL"
"2015-04-21","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-22","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-23","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-24","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-25","PRCP","USC00015658",191,NA,"","7",700,"TALL"
"2015-04-26","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-27","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-28","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-04-29","PRCP","USC00015658",69,NA,"","7",700,"TALL"
"2015-04-30","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-01","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-02","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-03","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-04","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-05","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-06","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-07","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-08","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-09","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-10","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-11","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-12","PRCP","USC00015658",15,NA,"","7",700,"TALL"
"2015-05-13","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-14","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-15","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-16","PRCP","USC00015658",157,NA,"","7",700,"TALL"
"2015-05-17","PRCP","USC00015658",51,NA,"","7",700,"TALL"
"2015-05-18","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-19","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-20","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-21","PRCP","USC00015658",76,NA,"","7",700,"TALL"
"2015-05-22","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-23","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-24","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-25","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-26","PRCP","USC00015658",112,NA,"","7",700,"TALL"
"2015-05-27","PRCP","USC00015658",28,NA,"","7",700,"TALL"
"2015-05-28","PRCP","USC00015658",310,NA,"","7",700,"TALL"
"2015-05-29","PRCP","USC00015658",124,NA,"","7",700,"TALL"
"2015-05-30","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-05-31","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-01","PRCP","USC00015658",112,NA,"","7",700,"TALL"
"2015-06-02","PRCP","USC00015658",122,NA,"","7",700,"TALL"
"2015-06-03","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-04","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-05","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-06","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-07","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-08","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-09","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-10","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-11","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-12","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-13","PRCP","USC00015658",46,NA,"","7",700,"TALL"
"2015-06-14","PRCP","USC00015658",51,NA,"","7",700,"TALL"
"2015-06-15","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-16","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-17","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-18","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-19","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-20","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-21","PRCP","USC00015658",104,NA,"","7",700,"TALL"
"2015-06-22","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-23","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-24","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-25","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-26","PRCP","USC00015658",15,NA,"","7",700,"TALL"
"2015-06-27","PRCP","USC00015658",25,NA,"","7",700,"TALL"
"2015-06-28","PRCP","USC00015658",18,NA,"","7",700,"TALL"
"2015-06-29","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-06-30","PRCP","USC00015658",15,NA,"","7",700,"TALL"
"2015-07-01","PRCP","USC00015658",36,NA,"","7",700,"TALL"
"2015-07-02","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-03","PRCP","USC00015658",3,NA,"","7",700,"TALL"
"2015-07-04","PRCP","USC00015658",218,NA,"","7",700,"TALL"
"2015-07-05","PRCP","USC00015658",102,NA,"","7",700,"TALL"
"2015-07-06","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-07","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-08","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-09","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-10","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-11","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-12","PRCP","USC00015658",76,NA,"","7",700,"TALL"
"2015-07-13","PRCP","USC00015658",132,NA,"","7",700,"TALL"
"2015-07-14","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-15","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-16","PRCP","USC00015658",18,NA,"","7",700,"TALL"
"2015-07-17","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-18","PRCP","USC00015658",25,NA,"","7",700,"TALL"
"2015-07-19","PRCP","USC00015658",127,NA,"","7",700,"TALL"
"2015-07-20","PRCP","USC00015658",528,NA,"","7",700,"TALL"
"2015-07-21","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-22","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-23","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-24","PRCP","USC00015658",183,NA,"","7",700,"TALL"
"2015-07-25","PRCP","USC00015658",25,NA,"","7",700,"TALL"
"2015-07-26","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-27","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-28","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-29","PRCP","USC00015658",218,NA,"","7",700,"TALL"
"2015-07-30","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-07-31","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-01","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-02","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-03","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-04","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-05","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-06","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-07","PRCP","USC00015658",33,NA,"","7",700,"TALL"
"2015-08-08","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-09","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-10","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-11","PRCP","USC00015658",208,NA,"","7",700,"TALL"
"2015-08-12","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-13","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-14","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-15","PRCP","USC00015658",10,NA,"","7",700,"TALL"
"2015-08-16","PRCP","USC00015658",25,NA,"","7",700,"TALL"
"2015-08-17","PRCP","USC00015658",297,NA,"","7",700,"TALL"
"2015-08-18","PRCP","USC00015658",109,NA,"","7",700,"TALL"
"2015-08-19","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-20","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-21","PRCP","USC00015658",51,NA,"","7",700,"TALL"
"2015-08-22","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-23","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-24","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-25","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-26","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-27","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-28","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-29","PRCP","USC00015658",3,NA,"","7",700,"TALL"
"2015-08-30","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-08-31","PRCP","USC00015658",13,NA,"","7",700,"TALL"
"2015-09-01","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-09-02","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-09-03","PRCP","USC00015658",3,NA,"","7",700,"TALL"
"2015-09-04","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-09-05","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-09-06","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-09-07","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-09-08","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-09-09","PRCP","USC00015658",0,NA,"","7",700,"TALL"
"2015-09-10","PRCP","USC00015658",10,NA,"","7",700,"TALL"
